,Price,Km,Age,Mileage,Engine,Power,Location,Fuel,Ownership,Make,Power,Ownership,Location_Ahmedabad,Location_Bangalore,Location_Chennai,Location_Coimbatore,Location_Delhi,Location_Hyderabad,Location_Jaipur,Location_Kochi,Location_Kolkata,Location_Mumbai,Fuel_Diesel,Fuel_LPG,Fuel_Petrol,Make_Ambassador,Make_Audi,Make_BMW,Make_Bentley,Make_Chevrolet,Make_Datsun,Make_Fiat,Make_Force,Make_Ford,Make_Honda,Make_Hyundai,Make_ISUZU,Make_Isuzu,Make_Jaguar,Make_Jeep,Make_Lamborghini,Make_Land,Make_Mahindra,Make_Maruti,Make_Mercedes-Benz,Make_Mini,Make_Mitsubishi,Make_Nissan,Make_Porsche,Make_Renault,Make_Skoda,Make_Tata,Make_Toyota,Make_Volkswagen
4347,10.05,82321,10,12.8,2494.0,102.0,Coimbatore,Diesel,1,Toyota,102.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4348,9.75,7000,10,12.05,1995.0,154.0,Kolkata,Petrol,1,BMW,154.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4349,23.0,27000,6,17.9,2143.0,136.0,Delhi,Diesel,1,Mercedes-Benz,136.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4350,21.42,31271,2,13.68,2393.0,147.8,Coimbatore,Diesel,1,Toyota,147.8,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4352,5.21,24000,7,25.2,1248.0,74.0,Delhi,Diesel,1,Maruti,74.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4353,7.5,147000,12,12.99,2494.0,100.6,Hyderabad,Diesel,1,Toyota,100.6,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4355,1.75,115000,11,18.6,1199.0,79.4,Chennai,Petrol,1,Chevrolet,79.4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4356,1.0,82000,11,13.8,1399.0,68.0,Jaipur,Diesel,2,Ford,68.0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4357,33.0,20000,5,19.27,2143.0,170.0,Delhi,Diesel,1,Mercedes-Benz,170.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4358,2.2,45560,10,17.6,1496.0,88.73,Kolkata,Petrol,1,Toyota,88.73,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4359,12.83,57539,4,12.8,2494.0,102.0,Kochi,Diesel,1,Toyota,102.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4360,68.94,20004,3,17.54,2993.0,313.0,Kochi,Diesel,1,BMW,313.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4361,4.1,54500,9,21.13,1498.0,108.4,Mumbai,Diesel,1,Skoda,108.4,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4362,2.85,27886,5,22.0,814.0,55.0,Jaipur,Petrol,1,Hyundai,55.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4363,3.7,66000,14,11.1,2354.0,158.8,Mumbai,Petrol,1,Honda,158.8,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4364,9.06,72202,8,20.0,1968.0,138.1,Coimbatore,Diesel,1,Skoda,138.1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4365,4.75,70000,10,13.4,1798.0,157.8,Delhi,Petrol,2,Skoda,157.8,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4366,6.6,78233,6,26.0,1498.0,98.6,Jaipur,Diesel,1,Honda,98.6,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4367,3.5,120203,14,13.93,2179.0,138.0,Chennai,Diesel,2,Tata,138.0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4368,2.0,20575,10,19.0,998.0,67.1,Pune,Petrol,1,Maruti,67.1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4369,3.89,39879,8,17.8,1198.0,86.7,Mumbai,Petrol,1,Honda,86.7,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4370,3.6,31056,4,23.01,999.0,67.0,Jaipur,Petrol,1,Renault,67.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4371,6.95,50940,6,19.12,1373.0,91.1,Mumbai,Petrol,1,Maruti,91.1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4372,7.03,99362,5,22.54,1396.0,88.73,Coimbatore,Diesel,1,Hyundai,88.73,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,16.5,54000,5,13.68,2393.0,147.8,Ahmedabad,Diesel,1,Toyota,147.8,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4374,7.67,54268,5,28.09,1248.0,88.5,Coimbatore,Diesel,1,Maruti,88.5,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4375,23.19,94521,9,14.74,2993.0,270.9,Coimbatore,Diesel,1,Jaguar,270.9,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4376,6.21,38932,4,19.1,1197.0,82.0,Kochi,Petrol,1,Hyundai,82.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4377,45.82,60395,6,16.12,2967.0,245.0,Coimbatore,Diesel,1,Porsche,245.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4378,5.95,29000,5,24.4,1120.0,71.0,Mumbai,Diesel,1,Hyundai,71.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4379,11.0,58000,10,16.55,1968.0,140.0,Delhi,Diesel,1,Audi,140.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4380,7.19,60913,5,20.73,1373.0,91.1,Coimbatore,Petrol,1,Maruti,91.1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4381,6.4,65000,10,12.8,2494.0,102.0,Delhi,Diesel,1,Toyota,102.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4382,26.0,26000,6,15.8,2148.0,170.0,Chennai,Diesel,1,Mercedes-Benz,170.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4383,4.5,19947,5,20.36,1197.0,78.9,Hyderabad,Petrol,1,Hyundai,78.9,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4384,3.1,70816,10,16.95,1197.0,78.9,Chennai,Petrol,1,Hyundai,78.9,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4385,5.95,54000,6,27.39,1248.0,74.0,Delhi,Diesel,1,Maruti,74.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4386,1.2,138000,13,18.2,1061.0,64.0,Delhi,Petrol,1,Maruti,64.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4387,52.0,35000,7,16.46,2993.0,258.0,Chennai,Diesel,1,BMW,258.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4388,48.0,50000,6,11.33,4134.0,335.2,Bangalore,Diesel,1,Audi,335.2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4389,21.99,124652,10,11.7,2993.0,245.0,Hyderabad,Diesel,1,BMW,245.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4390,4.3,80264,8,21.1,1197.0,85.8,Hyderabad,Petrol,1,Maruti,85.8,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4391,3.75,125600,8,21.64,1461.0,84.8,Pune,Diesel,1,Nissan,84.8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4392,8.95,49000,6,14.28,1798.0,138.03,Mumbai,Petrol,1,Toyota,138.03,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4393,4.75,111000,9,23.59,1364.0,67.1,Pune,Diesel,1,Toyota,67.1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4394,14.6,33690,5,14.28,1798.0,138.03,Coimbatore,Petrol,1,Toyota,138.03,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4395,17.5,50000,9,17.68,1968.0,174.33,Mumbai,Diesel,1,Audi,174.33,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4396,5.2,38092,9,20.77,1248.0,88.8,Kolkata,Diesel,1,Maruti,88.8,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4397,6.04,47774,4,18.9,1197.0,82.0,Coimbatore,Petrol,1,Hyundai,82.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4398,2.7,167000,12,19.09,1396.0,69.0,Chennai,Diesel,2,Tata,69.0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4399,6.75,65000,2,26.59,1248.0,74.0,Chennai,Diesel,1,Maruti,74.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4400,2.35,46000,10,15.26,1598.0,103.5,Kolkata,Petrol,1,Volkswagen,103.5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4401,5.0,16500,4,23.84,1199.0,84.0,Hyderabad,Petrol,1,Tata,84.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4402,6.95,39000,5,17.8,1497.0,117.3,Kolkata,Petrol,1,Honda,117.3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4403,6.7,6000,3,19.5,1199.0,86.76,Jaipur,Petrol,1,Honda,86.76,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4404,25.0,60000,6,17.11,1968.0,174.33,Hyderabad,Diesel,1,Audi,174.33,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4405,3.75,97320,10,14.4,1598.0,103.6,Chennai,Petrol,1,Volkswagen,103.6,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4406,3.75,99807,10,20.54,1598.0,103.6,Chennai,Diesel,1,Volkswagen,103.6,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4407,5.1,46000,8,17.0,1497.0,118.0,Pune,Petrol,1,Honda,118.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4408,2.45,12000,11,22.5,998.0,67.04,Mumbai,Petrol,1,Maruti,67.04,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4409,3.25,13002,16,9.3,2771.0,193.1,Kolkata,Petrol,1,Skoda,193.1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4410,5.5,26000,7,26.0,1498.0,98.6,Kolkata,Diesel,1,Honda,98.6,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4411,3.77,68365,7,26.6,998.0,58.16,Kochi,CNG,1,Maruti,58.16,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4412,49.24,27833,5,0.0,2987.0,165.0,Coimbatore,Diesel,1,Mercedes-Benz,165.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4413,3.04,51639,5,22.74,796.0,47.3,Kochi,Petrol,1,Maruti,47.3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4414,4.9,21000,6,18.6,1197.0,81.83,Delhi,Petrol,1,Hyundai,81.83,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4415,6.25,90000,8,22.7,1498.0,89.84,Bangalore,Diesel,1,Ford,89.84,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4416,33.0,36255,6,19.59,1995.0,184.0,Hyderabad,Diesel,1,BMW,184.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4417,27.0,58000,10,11.7,2993.0,245.0,Chennai,Diesel,2,BMW,245.0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4418,5.21,48997,7,18.0,1198.0,86.7,Coimbatore,Petrol,2,Honda,86.7,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4419,5.75,31130,7,15.85,1499.0,110.4,Mumbai,Petrol,1,Ford,110.4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4420,16.58,75668,9,14.74,2993.0,270.9,Coimbatore,Diesel,1,Jaguar,270.9,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4421,11.0,12000,6,14.53,1798.0,138.0,Delhi,Petrol,1,Toyota,138.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4422,2.8,90000,7,20.36,1197.0,78.9,Pune,Petrol,2,Hyundai,78.9,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4423,37.99,17320,2,15.8,2148.0,170.0,Kochi,Diesel,1,Mercedes-Benz,170.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4424,3.65,85000,10,20.0,1968.0,108.5,Delhi,Diesel,2,Skoda,108.5,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4425,6.0,130000,14,13.1,2499.0,141.0,Hyderabad,Diesel,1,Ford,141.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4426,4.54,60328,8,15.6,1196.0,70.0,Coimbatore,Petrol,1,Ford,70.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4427,5.4,34327,6,18.0,1198.0,86.7,Kochi,Petrol,1,Honda,86.7,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4428,3.3,75000,7,19.1,1405.0,70.0,Mumbai,Diesel,1,Tata,70.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4429,18.25,86000,9,14.7,1985.0,163.0,Hyderabad,Diesel,2,Volvo,163.0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4430,3.1,12000,4,22.7,799.0,53.0,Bangalore,Petrol,1,Datsun,53.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4431,3.84,57759,8,21.1,814.0,55.2,Kochi,Petrol,1,Hyundai,55.2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4432,2.44,24300,5,22.74,796.0,47.3,Kolkata,Petrol,1,Maruti,47.3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4433,3.6,66000,10,16.47,1198.0,73.9,Bangalore,Petrol,2,Volkswagen,73.9,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4434,3.9,75915,6,20.36,1197.0,78.9,Mumbai,Petrol,1,Hyundai,78.9,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4435,2.9,107000,8,16.95,1498.0,97.7,Chennai,Petrol,2,Nissan,97.7,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4436,3.5,86000,13,14.53,1798.0,138.1,Chennai,Petrol,2,Toyota,138.1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4437,3.5,160000,12,18.1,1493.0,110.0,Chennai,Diesel,2,Hyundai,110.0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4438,3.5,3000,2,24.7,796.0,47.3,Jaipur,Petrol,1,Maruti,47.3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4439,7.0,72495,6,21.9,1396.0,88.76,Hyderabad,Diesel,1,Hyundai,88.76,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4440,8.7,33000,5,19.08,1582.0,126.2,Chennai,Diesel,1,Hyundai,126.2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4441,45.0,60000,7,12.07,2967.0,241.4,Hyderabad,Diesel,1,Audi,241.4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4442,1.8,80103,5,25.0,1396.0,69.0,Hyderabad,Diesel,1,Tata,69.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4443,0.99,42100,14,18.0,995.0,62.0,Kolkata,Petrol,1,Chevrolet,62.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4444,4.8,4500,3,18.9,1197.0,81.86,Kolkata,Petrol,1,Hyundai,81.86,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4445,17.95,97000,7,12.55,2982.0,169.0,Mumbai,Diesel,1,Toyota,169.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4447,5.66,51223,4,18.9,1197.0,81.86,Kochi,Petrol,1,Hyundai,81.86,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4448,3.1,64000,12,17.0,1497.0,118.0,Delhi,Petrol,1,Honda,118.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4449,6.54,56911,5,18.6,1197.0,81.86,Kochi,Petrol,1,Hyundai,81.86,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4450,13.2,147848,6,12.8,2494.0,102.0,Hyderabad,Diesel,1,Toyota,102.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4451,56.8,21290,3,13.0,4951.0,395.0,Kochi,Petrol,1,Ford,395.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
